gbar,gobs,e_gbar,e_gobs
4.443081231105033169e+00,5.888865725108362703e+00,8.303857452291999452e-01,1.906148070866882538e+00
4.129665816516276067e+00,5.678115382791657950e+00,7.828536703931231466e-01,1.876995005278489170e+00
3.783075344909527349e+00,5.408459397356059739e+00,7.309077149505653903e-01,1.744992169893619716e+00
3.735185673497885439e+00,5.409664739829207925e+00,7.237432066947001585e-01,1.743663496984378503e+00
3.673771502269266520e+00,5.355432706019356282e+00,7.143254972470725050e-01,1.731635935168245100e+00
3.612790546609567777e+00,5.303093385290230444e+00,7.047778779828088869e-01,1.716780978431431626e+00
3.557624707920117313e+00,5.261968540230467006e+00,6.959435848853942064e-01,1.696510288381179121e+00
3.492398060286560302e+00,5.212910660623272463e+00,6.850399937850661924e-01,1.686362988231133286e+00
3.433414318940462451e+00,5.165498366812516728e+00,6.754092977022261302e-01,1.672588779678633175e+00
3.283820503696307291e+00,5.057560161551291955e+00,6.507755511146162686e-01,1.649616770776924923e+00
3.177099119556659801e+00,4.942398177968723161e+00,6.328203699935341930e-01,1.598099471994754772e+00
3.126309654055140275e+00,4.903242211522147898e+00,6.242514735058818376e-01,1.582451351140352402e+00
3.077841844350884148e+00,4.865296344103652082e+00,6.160806713442320559e-01,1.580920066406966251e+00
3.031678879193471232e+00,4.828509920405082312e+00,6.083490278478606017e-01,1.565668389382860681e+00
2.992506542963681682e+00,4.769355128118344389e+00,6.017973144877489799e-01,1.540561727870934927e+00
2.955810797125800082e+00,4.742078877546830107e+00,5.957500466922855953e-01,1.529030091989991069e+00
2.917610776334411682e+00,4.708513720957390625e+00,5.895710977046245693e-01,1.516921829562674517e+00
2.882698423067814542e+00,4.646103377086085118e+00,5.840556879625514730e-01,1.500209937438889307e+00
2.846807568342770711e+00,4.621483353144495432e+00,5.779312239534857287e-01,1.543202373524211746e+00
2.813058887824343213e+00,4.561722792543490002e+00,5.725408369793437702e-01,1.475229076978967102e+00
2.779305177360385404e+00,4.532310283354475722e+00,5.670475954749060188e-01,1.462356500830085393e+00
2.720849149137465783e+00,4.466198960424114794e+00,5.571642969167950321e-01,1.438943410961650349e+00
2.641174947611880874e+00,4.379042718310745208e+00,5.428998750163948062e-01,1.410494310796953199e+00
2.604658418983205603e+00,4.332145339801392936e+00,5.360773377648050397e-01,1.414885527784103481e+00
2.379411039397168803e+00,4.101634105433861421e+00,4.931696445974041998e-01,1.321463018775334008e+00
2.345827163398408022e+00,4.055947586932743043e+00,4.868414930659882844e-01,1.368560762444787082e+00
2.315838007252902564e+00,4.016183394903990234e+00,4.811340892132440206e-01,1.300915592174782143e+00
2.287303631948992333e+00,3.997393229485326049e+00,4.759351987068015100e-01,1.289531563285910787e+00
2.259326051235150512e+00,3.954255892476492118e+00,4.708280032421701677e-01,1.274262075423819640e+00
2.240735619657875599e+00,3.926011207530231584e+00,4.674106988414398756e-01,1.265594099574774978e+00
1.891514704917880874e+00,3.438841933603122847e+00,4.003099363783497733e-01,1.109721570509255795e+00
1.606446776246118757e+00,3.015395094207165005e+00,3.432021130554544497e-01,9.742534716113436799e-01
1.415908271429271448e+00,2.624545917671757156e+00,3.051311604688647927e-01,8.464257407883343243e-01
1.250706809563068012e+00,2.325516540563075996e+00,2.706292594403134077e-01,7.490579265321640756e-01
1.083724686299331275e+00,2.063333605606109789e+00,2.347060273472036107e-01,6.650124278608128270e-01
9.159191806650524015e-01,1.841293436717298837e+00,1.980214333225109868e-01,5.932493182348529404e-01
7.774624662779715534e-01,1.687130828052247011e+00,1.675524198488247130e-01,5.436052977612344517e-01
6.806690096917924482e-01,1.553632827497507085e+00,1.462485686510952843e-01,5.005200336814609186e-01
6.011140469852693791e-01,1.456682261039004223e+00,1.285269430346853980e-01,4.691843785237208020e-01
5.327124252164501250e-01,1.371120894751837849e+00,1.130926270934970862e-01,4.416161618492395746e-01
4.746352019962964408e-01,1.276902982757559979e+00,9.996257652365980739e-02,4.113832789471852380e-01
4.249959605323554435e-01,1.193299204789840529e+00,8.894419109282859781e-02,3.844501848056448567e-01
3.811727415189998247e-01,1.110398292101747231e+00,7.954929986092937333e-02,3.576765492457757989e-01
3.422591781810336298e-01,1.028331111877003323e+00,7.151309444143204297e-02,3.312835622087453857e-01
3.088621200216346563e-01,9.541055249302706764e-01,6.459497515012244118e-02,3.075510822046982895e-01
2.805568343973097734e-01,8.928376248536374904e-01,5.857775492585109989e-02,2.877275283533951011e-01
2.562356955889485421e-01,8.371994446437993620e-01,5.338941171805086650e-02,2.698852515720385203e-01
2.350114410771894369e-01,7.920335171750966241e-01,4.886110008463345755e-02,2.551711276649142324e-01
2.169319729898675775e-01,7.560089930069751052e-01,4.488684383472804629e-02,2.436128546371298942e-01
2.026470245585255403e-01,7.197456147110455893e-01,4.168145576433893856e-02,2.319983320504730162e-01
1.885230613130219890e-01,6.886197164735067267e-01,3.852306173085385393e-02,2.219774842772500034e-01
1.756172189279456841e-01,6.598692935676340188e-01,3.573329326733459127e-02,2.127965686743497620e-01
1.637132280275347684e-01,6.330562606710045115e-01,3.324249702912692589e-02,2.043925084102922451e-01
1.529358366627452948e-01,6.079928760868950066e-01,3.100602223150005290e-02,1.960391970388593585e-01
1.433161964333087846e-01,5.889683271610989257e-01,2.899331518427491691e-02,1.898176805226073349e-01
1.347046872332271494e-01,5.709538763050592269e-01,2.715810328458978518e-02,1.844148564770360654e-01
1.272371773672645312e-01,5.541446355895031095e-01,2.551196814546179137e-02,1.788974541795105566e-01
1.203350676865097696e-01,5.382968385755040330e-01,2.401269253942008020e-02,1.734929805748478548e-01
1.137617732410869109e-01,5.233302907003741788e-01,2.264283801487632433e-02,1.687623402038605780e-01
1.076308994608000114e-01,5.014879478181654138e-01,2.138812108047162888e-02,1.624081601802833674e-01
1.021968417004598118e-01,4.807475972620650073e-01,2.022914301571202000e-02,1.572515939728392209e-01
9.728991808920978146e-02,4.612341944127345550e-01,1.917138700997378029e-02,1.507742693315139992e-01
9.256883497692514062e-02,4.462168676088502650e-01,1.819547152181155703e-02,1.449160681761381408e-01
8.810665939466384711e-02,4.387212380045473759e-01,1.729466764348342248e-02,1.424989167996482953e-01
8.404144089297169162e-02,4.349348423115407813e-01,1.645690108459544124e-02,1.417404126314882329e-01
8.026673306138970565e-02,4.345898851879000935e-01,1.568048224428979232e-02,1.412507689064777805e-01
7.657054887659449360e-02,4.311931142690908492e-01,1.495697834632005868e-02,1.400380536172614598e-01
7.304980130936088167e-02,4.247954418576376789e-01,1.428427880654503310e-02,1.375419175145574102e-01
6.982591065453641610e-02,4.155574112264458497e-01,1.365506165996994807e-02,1.346436025636835176e-01
6.411600854682615591e-02,3.862824338463937690e-01,1.251450498888685703e-02,1.253789014580518613e-01
5.878062796318056504e-02,3.736647154191011788e-01,1.151526793829626451e-02,1.210835200345519724e-01
5.421682762560532665e-02,3.843016750539113846e-01,1.063226654611516830e-02,1.245872117378872684e-01
7.439913138518735813e+00,7.011016017998561445e+00,1.791967752026223826e+00,1.722130993609708227e+00
5.197776972700951070e+00,5.746904226195874266e+00,1.200181137899633432e+00,1.508151022492131066e+00
4.623658442610000030e+00,5.543500285423387908e+00,1.044931472993574584e+00,1.390448563075690647e+00
2.528551222059134851e+00,4.567899731595963964e+00,4.885170987992146774e-01,1.016776335314610646e+00
2.279575103616828802e+00,4.428642037766996609e+00,4.268480437013363327e-01,9.628824602404109090e-01
2.103773585467223040e+00,4.290105711030427038e+00,3.839610086236615594e-01,9.975830111640140441e-01
1.973193924308181746e+00,4.127094743621993800e+00,3.533269624868354275e-01,8.898022090556343411e-01
1.900523710847092484e+00,3.988579351028007203e+00,3.370067971265517937e-01,8.536379981685626728e-01
1.846469689860953611e+00,3.836336496611555624e+00,3.279093645230804488e-01,8.247867621001121474e-01
1.790158460279545283e+00,3.711312862965099324e+00,3.204493597484098233e-01,8.096554253936028012e-01
1.725985687081464048e+00,3.570465007214923769e+00,3.122152059836947879e-01,7.676991374087538400e-01
1.661459229722275666e+00,3.408991168496489088e+00,3.041688369700866201e-01,7.200053444987410955e-01
1.619007272898738803e+00,3.269899336813980373e+00,3.004942327026355886e-01,7.265420551045956854e-01
1.583124485986841190e+00,3.138471241323789407e+00,2.983470481858445100e-01,7.062191146952631060e-01
1.546313944354757330e+00,2.993936381525982959e+00,2.956115534632834940e-01,6.516218124609076678e-01
1.510324410298125475e+00,2.862127861584587762e+00,2.926643447976089996e-01,6.458634183357874203e-01
1.466048031818808939e+00,2.722450126578155771e+00,2.871119812753464284e-01,6.165046025812918051e-01
1.416677067635135234e+00,2.612133768337651762e+00,2.801248030909211373e-01,5.599583198615504243e-01
1.364565695582571125e+00,2.489179921363917636e+00,2.719970002463613090e-01,5.318248072256328562e-01
1.348742600863941821e+00,2.440881855001123313e+00,2.693765711552699726e-01,5.382031567499682145e-01
1.311628270547041231e+00,2.378714622769191323e+00,2.631362684940241614e-01,5.214148958494384534e-01
1.210544922012366964e+00,2.156249672663613115e+00,2.456848061051050969e-01,4.749442857389345463e-01
1.164258557547482642e+00,2.050056776838262262e+00,2.373603571126423617e-01,4.401483723527228609e-01
1.119926148660538301e+00,1.968091947008177689e+00,2.292317693028508019e-01,4.289929772114152717e-01
1.073493020665446718e+00,1.872466550539166219e+00,2.204321669531111583e-01,4.934708968304518106e-01
1.029858304903503274e+00,1.782997167826235740e+00,2.120462443629506366e-01,3.992033075756816207e-01
9.443911042618855500e-01,1.633466474223461251e+00,1.950277414160834777e-01,3.505087715477216426e-01
6.522098983446670273e-01,1.248569765494591532e+00,1.334519267720671865e-01,2.630783911629323013e-01
4.673947478702656366e-01,1.075814250239490288e+00,9.303085418056272760e-02,2.251715326838910902e-01
4.614653028540258162e-01,1.068485815292354868e+00,9.171830793971301465e-02,2.349743472094189545e-01
4.332203354557184194e-01,1.041334877317456664e+00,8.546564779965308556e-02,2.350169973319105321e-01
4.190082898442201720e-01,1.021180008724215549e+00,8.236537071772870311e-02,2.473293107644787547e-01
4.100397266620451342e-01,1.007529607589136900e+00,8.029416942755100706e-02,2.229182347629368177e-01
3.969246055932594275e-01,9.880330920864757172e-01,7.743214019727012731e-02,2.093514030106269075e-01
3.847325052302691950e-01,9.698707190701801872e-01,7.474819780211369724e-02,2.077298620131821927e-01
3.770929842939491627e-01,9.575493124758222008e-01,7.298386036251429398e-02,2.044980428471275813e-01
3.659971623229396620e-01,9.399222170561366552e-01,7.054802422986744537e-02,2.187338479348171771e-01
3.628341044605030152e-01,9.343736797653683368e-01,6.980072939248642416e-02,1.961058911794177073e-01
2.905768086808450668e-01,7.938906960102697363e-01,5.339809037907752159e-02,1.660653972169689740e-01
2.408222781511971666e-01,6.945420238924898682e-01,4.224443054640657919e-02,1.450614715243483677e-01
1.982878362106526848e-01,6.182625783201378677e-01,3.333933253354733756e-02,1.293688109760285920e-01
1.651639988445501583e-01,5.457234337024530202e-01,2.691090601772145111e-02,1.145442908727281744e-01
1.388013093829832401e-01,4.824813325749716109e-01,2.236055132903436160e-02,1.008655997740239563e-01
1.168808752803164736e-01,4.491131986378115726e-01,1.876076347433025190e-02,9.449775314328107134e-02
8.604252992095734465e-02,4.316282820168345635e-01,1.385218912886596911e-02,9.145547115333130250e-02
6.886812431415052782e-02,3.917425516606336533e-01,1.128623697281650254e-02,8.475927887568121544e-02
1.317290212835726493e+01,1.004519286655164478e+01,2.721959271894847099e+00,3.012747318091964388e+00
1.007467008096705996e+01,8.330679018539653313e+00,1.967805177914740744e+00,2.373342467140576062e+00
8.992795888720106490e+00,7.683635987973465475e+00,1.712732785705690874e+00,2.305873921715087427e+00
8.129233345428323432e+00,7.194530026043743476e+00,1.515484236786321715e+00,2.287047657420037794e+00
6.024992203497543386e+00,5.673222270690086333e+00,1.075478921269305221e+00,1.720081228791670247e+00
5.827969015697139099e+00,5.534367180148720422e+00,1.037825784951036390e+00,1.653608701210667054e+00
3.277683851706751472e+00,3.266037163182842207e+00,5.803911973184867623e-01,9.503415986015097960e-01
1.965985083096458919e+00,2.104175043264139067e+00,3.500539995281300998e-01,6.569320905891204987e-01
1.364189973686967816e+00,1.680921442607559602e+00,2.458309020180693416e-01,4.946282834369949422e-01
1.027493562015054041e+00,1.521574985925548740e+00,1.876904575138445830e-01,4.274235926591959944e-01
8.335799973441873068e-01,1.386107615361779288e+00,1.545520854590711479e-01,3.883608280771026489e-01
6.625585266181112098e-01,1.210666705338430127e+00,1.226226155865292322e-01,3.380895992162684660e-01
5.439912154406741918e-01,1.046608506283957851e+00,9.974859869618243891e-02,2.921211124127638392e-01
4.627051953854596222e-01,9.621705605422173901e-01,8.389848711418876337e-02,2.685921208755197576e-01
3.959694930183484396e-01,8.614772520547260282e-01,7.108828909275723140e-02,2.405189159827342549e-01
3.397002555012809122e-01,7.598774600764552911e-01,6.025528564237297297e-02,2.123937200921174884e-01
2.907031390943113913e-01,6.815853569727972072e-01,5.107113717657575658e-02,1.904882811643992813e-01
2.489764167271493189e-01,6.270949583366507429e-01,4.340730521456970248e-02,1.755499332244632171e-01
2.121230943958304360e-01,5.710711653146188782e-01,3.674552923109199176e-02,1.635856026811154662e-01
1.725156649253638541e-01,5.104368778598871170e-01,2.973110422982986126e-02,1.434353792811182415e-01
1.423943170493817412e-01,4.725294536984859795e-01,2.454849055606006525e-02,1.503531776711828361e-01
1.022337429230258804e-01,4.129859316142914794e-01,1.765582825202254361e-02,1.400640243352538339e-01
3.449659920399070767e+00,1.856678914587051255e+00,7.293194325748024731e-01,5.930921579767426399e-01
3.125222478617680988e+00,1.576572195939171861e+00,6.456177973533119285e-01,4.527436675172565317e-01
2.902365595371743545e+00,1.395599125440329935e+00,5.890924675675788258e-01,3.868428549692036755e-01
2.667716786273238050e+00,1.268520612589435714e+00,5.313199220464938088e-01,3.504936439605715881e-01
2.433043872513546368e+00,1.168419248573948632e+00,4.750988495396998301e-01,3.233250335107536455e-01
2.229195720271737624e+00,1.103494810718458563e+00,4.275625518433989192e-01,3.011227162823972847e-01
2.018655879114713780e+00,1.053614322841769591e+00,3.797230204573205370e-01,2.874095090620041315e-01
1.837154899129096464e+00,1.020430817951631264e+00,3.393071343913252047e-01,2.767262874174895027e-01
1.705081887789577255e+00,1.007183033446792608e+00,3.107597840709396819e-01,2.862197693423838563e-01
1.564184282527890879e+00,9.934865699651866944e-01,2.815858475917154546e-01,3.067126951535164570e-01
1.335384801203880922e+00,9.868078549497734109e-01,2.368312056696720569e-01,2.902075134361902786e-01
1.240262107055339236e+00,9.850125665626252580e-01,2.188580059517114540e-01,2.994700641790389861e-01
1.169506061351935688e+00,9.890688573669043082e-01,2.056810592201551990e-01,2.626628625594734645e-01
1.109176281254029783e+00,9.917446289597978692e-01,1.947140932514942191e-01,2.627962876513146862e-01
1.050146065693266628e+00,9.913749614966226309e-01,1.842836884866251579e-01,2.616671281976203911e-01
